board_hash,value
('454.04.01-1', 0),5e-324
('353.05.01-1', 3),3.727743211159476e-05
('253.05.0-11', 3),0.9499999999999998
('353.05.0-11', 0),0.846096219726174
('253.05.01-1', 3),8.860891027479729e-05
('354.04.0-11', 0),0.8993436393235821
('455.03.0-11', 3),0.017979663263474367
('453.05.0-1-1', 3),1.4446232811137913e-57
('352.06.0-1-1', 0),9.900000225100446e-06
('451.07.0-11', 3),1.1312532188846315e-05
('454.04.01-1', 3),6.555678004657734e-108
('354.04.01-1', 0),7.0004792569351e-05
('354.04.01-1', 4),0.0001425580202241022
('451.07.011', 0),3.7421965201325264e-05
('354.04.01-1', 1),9.828395420531704e-05
('451.07.011', 2),3.52427801170221e-05
('353.05.01-1', 1),3.483729329325683e-05
('451.07.011', 1),3.374995441204949e-05
('354.04.01-1', 3),9.55919655779903e-05
('353.05.01-1', 0),3.487415540945387e-05
('451.07.011', 4),6.216415286968375e-05
('253.05.01-1', 1),0.00011723475102024027
('353.05.011', 2),0.018326981509886618
('253.05.01-1', 4),0.000111578964583864
('353.05.011', 0),0.000709125322239413
('255.03.01-1', 1),0.03067895257636894
('253.05.01-1', 0),8.614511038575477e-05
('453.05.01-1', 3),1.3808516205483434e-105
('452.06.011', 0),0.00010920275169561149
('353.05.01-1', 2),3.539326972834993e-05
('451.07.011', 3),3.6866975017685976e-05
('454.04.01-1', 4),2.1590572836982204e-09
('35531-1', 4),0.06678193402723508
('455.03.0-1-1', 1),2.8053670106086596e-15
('354.04.0-1-1', 2),1.1816843036859156e-05
('453.05.0-11', 4),0.0021271974504052634
('353.05.01-1', 4),9.12960723447745e-05
('353.05.011', 3),0.007917606577153503
('253.05.0-11', 1),0.9499999999999998
('353.05.0-11', 2),0.7275783420008851
('452.06.01-1', 1),2.988413194707802e-11
('352.06.01-1', 2),0.00011291822377270548
('452.06.0-11', 4),0.00024647732440525656
('352.06.0-1-1', 2),9.900984403140178e-06
('451.07.0-11', 0),9.684692547315852e-06
('352.06.0-1-1', 4),8.28716354282904e-06
('451.07.0-11', 1),1.0065595302282447e-05
('352.06.0-1-1', 3),8.022163245362442e-06
('354.04.0-1-1', 1),7.711910313152447e-06
('453.05.0-11', 0),0.001064332070338781
('354.04.0-1-1', 0),6.346780506175295e-06
('253.05.0-1-1', 4),0.0011429077563747303
('352.06.0-11', 0),0.0007271860193935414
('253.05.0-1-1', 1),0.0007091686876648682
('352.06.0-11', 2),0.0008320501000923228
('352.06.0-11', 1),0.0007040250012838327
('254.04.0-1-1', 3),0.0007045986534041943
('253.05.0-1-1', 3),0.0007409376205206008
('255.03.0-1-1', 3),0.00137962836693241
('454.04.0-11', 2),0.0011419982480966623
('452.06.011', 4),0.00010722398796751584
('355.03.01-1', 0),3.6591130491572106e-05
('456.02.01-1', 0),1.0919071879958989e-07
('355.03.01-1', 1),1.275890295314131e-05
('255.03.0-1-1', 2),0.0030200662348417815
('352.06.0-11', 3),0.0008042008117911117
('254.04.0-1-1', 1),0.001769815027048528
('253.05.01-1', 2),0.0297497815099109
('453.05.01-1', 4),7.175180080493433e-12
('354.04.01-1', 2),6.896952544690403e-05
('453.05.011', 3),0.00015728939873732987
('356.02.01-1', 3),3.584427765072397e-05
('354.04.0-11', 2),0.9024430722289215
('254.04.01-1', 4),0.11464824989175834
('451.07.0-11', 4),6.124954586009735e-06
('451.07.0-11', 2),1.0666128896161674e-05
('352.06.0-1-1', 1),1.0079523762590957e-05
('355.03.0-1-1', 3),4.1443121627406e-05
('355.03.01-1', 2),4.168279853350308e-05
('453.05.01-1', 0),6.496758849846073e-244
('353.05.011', 4),6.921568023226523e-05
('455.03.01-1', 0),4.386394126422564e-77
('353.05.011', 1),0.0003855446309000371
('453.05.01-1', 2),7.207656045415802e-102
('254.04.01-1', 3),0.007244259097641247
('352.06.011', 3),0.006951742784923342
('256.02.01-1', 2),0.008347422610827366
('454.04.01-1', 1),1.2279129829570084e-293
('452.06.011', 1),9.227801276747633e-05
('354.04.0-11', 1),0.9023782995688342
('255.03.0-1-1', 4),0.0056774505501713726
('453.05.0-1-1', 1),5e-324
('354.04.0-1-1', 4),0.00018822741131613226
('253.05.0-1-1', 0),0.0007537317097738204
('454.04.0-11', 0),0.0014933668509568684
('352.06.01-1', 0),8.211689559440595e-05
('452.06.0-11', 1),7.378007981767198e-05
('452.06.0-11', 2),6.022346144420608e-05
('355.03.0-1-1', 1),8.169973590836363e-06
('352.06.0-11', 4),0.0013838388807132364
('353.05.0-11', 3),0.9012172548517102
('454.04.0-1-1', 1),2.1013554770412129e-22
('353.05.0-1-1', 3),8.0236417316643e-06
('356.02.0-1-1', 0),0.00976919124306452
('255.03.0-1-1', 1),0.00192321048409731
('353.05.0-1-1', 2),1.0814244262715321e-05
('355.03.0-1-1', 2),0.00031889458550567716
('253.05.0-1-1', 2),0.0007186053908317939
('352.06.01-1', 3),0.0001188779035448127
('353.05.0-1-1', 4),5.096612475611757e-05
('352.06.011', 1),0.0017704266990973497
('256.02.01-1', 3),0.011219929978239337
('453.05.0-11', 3),0.0009159527386179362
('453.05.0-11', 2),0.0025511676420295693
('452.06.011', 3),0.00017169532658115947
('353.05.0-1-1', 1),1.291341411304813e-05
('255.03.0-1-1', 0),0.007580416899738972
('254.04.0-1-1', 0),0.0032361388451775425
('352.06.01-1', 1),7.520078356489263e-05
('357.01.0-1-1', 2),0.044938898725981974
('456.02.0-11', 1),0.15027709159877178
('35621-1', 2),0.0013665199622898408
('254.04.0-11', 1),0.9240583955
('354.04.0-11', 3),0.7593262672389111
('256.02.0-1-1', 1),0.02336891818932304
('3544-11', 2),0.8987001021255259
('353.05.0-1-1', 0),4.975496317236742e-06
('356.02.01-1', 1),0.0019705194361765927
('453.05.011', 0),7.188721199438808e-05
('454.04.01-1', 2),1.5250507437581568e-110
('452.06.011', 2),7.729840004465898e-05
('254.04.01-1', 1),0.0010067284495139496
('456.02.0-1-1', 1),6.098802438179187e-11
('355.03.0-1-1', 0),0.0002331666839270485
('352.06.0-11', 5),0.0008391392793655098
('256.02.01-1', 0),0.011657368019182164
('353.05.0-11', 1),0.6205350123340974
('451.07.011', 5),3.166272102038231e-05
('453.05.011', 2),0.00016771992080428876
('454.04.011', 1),0.013743184768403853
('355.03.01-1', 3),8.951221057624053e-05
('452.06.0-11', 3),7.402184447012137e-05
('453.05.01-1', 1),2.3418534314921576e-286
('253.05.0-1-1', 5),0.0009850419399176896
('256.02.0-1-1', 3),0.15946797425319376
('254.04.0-1-1', 2),0.0031275410076136673
('353511', 0),0.0037408217986175073
('353.05.01-1', 5),3.1826049081155044e-05
('357.01.01-1', 1),0.00042770194978344455
('356.02.01-1', 0),6.925993923389351e-05
('255.03.01-1', 2),0.005013143604404012
('455.03.01-1', 2),3.285618118176715e-05
('453.05.011', 1),8.122125776241799e-05
('356.02.01-1', 2),5.290680378736435e-05
('357.01.01-1', 0),0.008214976953673847
('254.04.01-1', 2),0.005623808408228388
('355.03.01-1', 4),0.006662712960245412
('352.06.011', 0),0.004377169696832191
('256.02.01-1', 5),0.47745767394288374
('451.07.0-11', 5),0.00023929865007978776
('355.03.0-1-1', 4),0.00150214881324073
('35531-1', 5),0.29507812902109914
('35621-1', 0),0.03009319218912259
('253.05.011', 0),0.9478635973205256
('354.04.011', 0),0.8497172164867015
('256.02.01-1', 1),0.004136334992744085
('353.05.01-1', 6),0.00010580890082595082
('35711-1', 0),0.00034918693697558726
('354.04.01-1', 6),0.01040219109302946
('452.06.011', 6),0.018863429151545926
('451.07.011', 6),0.00031148050263306727
('452.06.0-11', 0),5.751490323281117e-05
('453.05.0-11', 5),0.07158660068539524
('455.03.01-1', 1),6.098802438179187e-11
('451.07.0-11', 6),0.0001940435380084979
('454.04.0-11', 1),0.08111235651062375
('255.03.01-1', 0),0.012176620587603219
('356.02.0-1-1', 1),0.0003345947341335373
('455.03.0-11', 2),0.07781498423110457
('253.05.0-1-1', 6),0.0027531832607223645
('452.06.01-1', 3),0.0023737807549715005
('455.03.0-11', 1),0.002894364196646638
('457.01.0-1-1', 3),0.12004999999999999
('450.08.011', 1),0.023350770166776728
('358.00.01-1', 1),0.07254761745042647
('255.03.01-1', 3),0.011502927126086953
('353511', 4),0.850470372609417
('3544-11', 1),0.901768496592517
('356.02.0-1-1', 3),0.018095639330949764
('35711-1', 1),0.00013276069188666037
('454.04.01-1', 6),0.12004999999999999
('357.01.01-1', 3),0.0050475346509439205
('456.02.0-11', 3),0.13641368846337137
('254.04.0-1-1', 4),0.0038084066998699826
('352.06.0-11', 6),0.0032387344528808093
('357.01.0-1-1', 1),0.0035831593795167625
('254.04.01-1', 0),0.00931556530859241
('352.06.011', 5),0.40712769438359103
('353.05.011', 5),0.023222128040191144
('353511', 2),0.002972582956108215
('453.05.0-11', 1),0.0022468812512908424
('452.06.011', 5),0.0023095431219046455
('358.00.01-1', 0),0.07721634030502744
('456.02.01-1', 1),0.0016616465284800502
('352.06.011', 2),0.006439798331836168
('456.02.011', 3),0.16302522195264613
('357.01.01-1', 2),0.00028414077789090485
('356.02.0-1-1', 2),9.269818268683854e-05
('453.05.01-1', 5),0.028824005
('35531-1', 3),0.00041220722565823997
('254.04.01-1', 5),0.2987374785234512
('353.05.0-1-1', 5),0.03359634098397733
('354.04.01-1', 5),0.0035030801882333156
('452.06.0-11', 5),0.052196683088610155
('3544-11', 0),0.9024999983745142
('254.04.0-11', 3),0.9478635973205256
('354.04.011', 1),0.784730460970683
('255.03.01-1', 4),0.06445193038153792
('256.02.0-1-1', 0),0.024412765320438883
('352.06.0-1-1', 6),0.00012905822577286968
('450.08.0-11', 1),0.2810184827020096
('358.00.0-1-1', 0),0.42498829192579396
('456.02.0-11', 0),0.032049412848397886
('35711-1', 3),0.010626962901870915
('353511', 3),0.006916496800868943
('35621-1', 1),0.0032609429942973877
('455.03.0-1-1', 3),0.0033911153642450006
('455.03.011', 1),0.029170491210108104
('358.00.01-1', 2),0.19471930218556463
('35531-1', 1),0.043246530164513575
('353511', 1),0.0075827301465421415
('457.01.01-1', 0),0.00027927293204164206
('454.04.0-1-1', 3),3.285618118176715e-05
('454.04.011', 3),0.08745335444444848
('35531-1', 0),0.0026770073224412537
('35711-1', 2),0.00022343188803253798
('454.04.0-11', 3),0.08982941289396057
('354.04.0-1-1', 3),7.460584054288579e-06
('454.04.0-11', 4),0.036106328793244824
('256.02.01-1', 4),0.01324808905084817
('355.03.01-1', 5),0.25954012684378447
('352.06.0-1-1', 5),0.0002694605302462165
('455.03.0-11', 0),0.0041427796026657845
('3544-11', 4),0.4784324360885528
('355.03.0-11', 2),0.7367166100801927
('357.01.0-1-1', 0),0.0020560989033934604
('454.04.011', 2),0.21601668510548586
('455.03.01-1', 4),0.17149999999999999
('456.02.01-1', 3),0.245
('253.05.011', 1),0.89705795
('354.04.011', 3),0.7242194611168552
('454.04.011', 4),0.30785393513162546
('457.01.0-1-1', 1),0.0588245
('35711-1', 4),0.051208684055593146
('351.07.0-11', 2),0.3192813098802782
('257.01.0-1-1', 1),0.24089186423482079
('252.06.0-11', 2),0.912940565
('356.02.0-11', 0),0.75581258717
('457.01.01-1', 1),0.0588245
('352.06.01-1', 4),0.0011909993603549797
('356.02.01-1', 4),0.006359191646627644
('357.01.01-1', 4),0.25107416543365146
('3544-11', 3),0.7933176534171654
('354.04.0-1-1', 5),0.2614055673192875
('356.02.0-11', 3),0.5579075
('254.04.0-1-1', 5),0.1120169516084081
('454.04.011', 0),0.018161055051374424
('454.04.01-1', 5),0.084035
('455.03.011', 2),0.03579367695160735
('357.01.0-1-1', 3),0.02925844146221858
('352.06.01-1', 5),0.25841858948496377
('253.05.01-1', 5),0.0017992403448717207
('455.03.01-1', 3),1.1269670145346134e-05
('35531-1', 2),0.00029899055384178164
('455.03.0-11', 4),0.3841357645638795
('255.03.01-1', 5),0.3720511400424711
('355.03.0-1-1', 5),0.08976905808161384
('450.08.011', 2),0.033820424764585987
('356.02.0-1-1', 4),0.013354721781476082
('458.00.01-1', 0),0.0011631525699360352
('455.03.011', 0),0.10451111562221894
('356.02.01-1', 5),0.4601781335545768
('457.01.01-1', 2),0.12004999999999999
('255.03.01-1', 6),0.39408983096407935
('353.05.0-11', 4),0.7991369221471945
('353.05.0-11', 6),0.4307071205225221
('454.04.011', 5),0.37517286086539836
('35621-1', 3),0.01098231409093052
('35621-1', 4),0.1764875320423262
('450.08.011', 4),0.2560083044052472
('456.02.0-1-1', 3),0.009886633715
('351.07.0-11', 1),0.152543504728342
('257.01.0-1-1', 2),0.36164994651180826
('354.04.011', 2),0.727861524275
('356.02.0-1-1', 5),0.17913108689902654
('456.02.01-1', 2),0.01412376245
('450.08.011', 0),0.02457864692487509
('455.03.011', 3),0.1496260288017786
('253.05.011', 3),0.841955
('355.03.011', 0),0.7238838321437217
('351.07.0-11', 0),0.042526802662199915
('358.00.0-1-1', 3),0.3555828915258301
('456.02.0-11', 5),0.4513411240848616
('453.05.0-11', 6),0.1492869274255799
('358.00.01-1', 3),0.13220166304931952
('351.07.011', 1),0.38155271190395906
('257.01.01-1', 3),0.45874252289262835
('253.05.011', 4),0.9318408768499999
('457.01.0-11', 1),0.22919048678557363
('453.05.011', 4),0.00799657137970925
('351.07.0-11', 4),0.37361530238227136
('257.01.0-1-1', 0),0.39492761442917235
('353.05.01-1', 7),0.00010696054442209751
('451.07.011', 7),0.00012642311750960179
('352.06.0-11', 7),0.0061253446577383295
('253.05.0-11', 0),0.635
('355.03.0-11', 0),0.7750669202927899
('458.00.0-11', 0),0.501327875
('452.06.01-1', 2),0.35
('256.02.01-1', 6),0.27049482581714107
('352.06.01-1', 6),0.12410472961389234
('255.03.0-1-1', 6),0.15078073160784708
('254.04.0-1-1', 6),0.10306330811454462
('351.07.0-11', 3),0.3670875543137905
('457.01.0-11', 0),0.28375671929456514
('256.02.0-1-1', 2),0.1220782557084103
('355.03.0-1-1', 6),0.24987751434220468
('354.04.0-11', 4),0.7644424999999999
('353.05.011', 6),0.018072884450730298
('451.07.0-11', 7),0.00426553150822017
('252.06.011', 2),0.635
('356.02.011', 4),0.530975
('257.01.01-1', 0),0.501327875
('453.05.0-1-1', 2),0.35
('350.08.0-11', 1),0.36815747157757306
('258.00.0-1-1', 1),0.4549248793996083
('253.05.01-1', 7),0.030783203248511054
('352.06.011', 7),0.35712871712548155
('253.05.0-1-1', 7),0.006960279494515387
('353.05.011', 7),0.1833955646310293
('355.03.0-1-1', 7),0.25324951367896187
('255.03.0-1-1', 7),0.25854588977298537
('355.03.011', 1),0.7703370908861736
('352.06.011', 6),0.35730960017556823
('456.02.011', 1),0.09626923245916724
('253.05.01-1', 6),0.008638997676842463
('354.04.01-1', 7),0.08770656534967865
('256.02.0-1-1', 4),0.2641736713563432
('457.01.0-11', 2),0.3860345311216589
('253.05.0-11', 2),0.7295
('254.04.0-11', 2),0.635
('355.03.0-11', 1),0.6207499999996906
('452.06.011', 7),0.08808995639727112
('455.03.0-11', 6),0.39610406977568596
('35621-1', 6),0.2481347012282068
('450.08.011', 3),0.044830516550849346
('456.02.0-11', 2),0.11541030163316576
('457.01.011', 0),0.54904194536375
('453.05.01-1', 7),0.35
('253.05.011', 5),0.635
('455.03.0-11', 5),0.35970192336808654
('456.02.011', 2),0.2600183531243069
('353.05.0-1-1', 6),0.17521085347455095
('357.01.01-1', 5),0.3524201534141511
('255.03.0-1-1', 5),0.4408973956186132
('456.02.011', 4),0.2517251557310812
('456.02.011', 0),0.13407947262567577
('254.04.01-1', 7),0.5956653323837274
('254.04.0-1-1', 7),0.3960112339134035
('352.06.0-1-1', 7),0.009108399233051232
('356.02.01-1', 7),0.351772361609773
('452.06.0-11', 7),0.3514755413635187
('352.06.011', 4),0.04829844809641279
('454.04.0-11', 6),0.26151498909004184
('456.02.0-11', 4),0.3613964684485056
('450.08.0-11', 0),0.35114446220364115
('355.03.011', 3),0.3695665613473368
('454.04.01-1', 7),0.17149999999999999
('457.01.01-1', 3),0.12004999999999999
('351.07.011', 0),0.3606668149797024
('457.01.011', 3),0.45279004226921515
('456.02.0-1-1', 2),0.35
('457.01.0-11', 4),0.6029188451452919
('452.06.0-11', 6),0.3512653464562387
('357.01.01-1', 7),0.3513912483882964
('458.00.01-1', 1),0.245
('453.05.01-1', 6),0.12004999999999999
('353511', 6),0.3526140665171458
('355.03.011', 2),0.3674234835907328
('255.03.0-11', 3),0.635
('357.01.0-1-1', 4),0.245286748608153
('354.04.0-11', 5),0.3649795341563884
('358.00.0-1-1', 1),0.43009026757007274
('453.05.011', 5),0.2462885634908018
('3544-11', 5),0.6207499999999999
('357.01.0-1-1', 5),0.3509685352802234
('458.00.0-1-1', 1),0.35
('456.02.01-1', 4),0.35
('354.04.0-1-1', 6),0.2451313309436739
('354.04.0-1-1', 7),0.3500743335367178
('356.02.01-1', 6),0.3504752810680315
